Measure Mode: memory
Thread ID: 20079756
Fiber ID: 19903176
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#limit_value
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#having_values
   NaN      0.000     0.000     0.000     0.000        3   Object#present?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#collapse_wheres
   NaN      0.000     0.000     0.000     0.000        3   Array#-
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#where_values
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#joins_values
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#from
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectStatement#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::Binary#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::JoinSource#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::Nodes::SelectCore#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::TreeManager#initialize
   NaN      0.000     0.000     0.000     0.000        1   Arel::SelectManager#initialize
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#build_arel
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#arel
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::QueryMethods#includes_values
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#eager_load_values
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#eager_loading?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#exec_queries
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#load
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#to_a
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Relation#as_json
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit_value=
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit!
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#limit
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#check_cached_relation
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#order_values=
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::QueryMethods#order_values
   NaN      0.000     0.000     0.000     0.000        1   Array#compact!
   NaN      0.000     0.000     0.000     0.000        2   Array#map!
   NaN      0.000     0.000     0.000     0.000        1   Enumerable#grep
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#validate_order_args
   NaN      0.000     0.000     0.000     0.000        2   Array#flatten!
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#preprocess_order_args
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#order!
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#reset
   NaN      0.000     0.000     0.000     0.000        4   Hash#key?
   NaN      0.000     0.000     0.000     0.000        2   <Class::Hash>#[]
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#initialize_copy
   NaN      0.000     0.000     0.000     0.000        2   Kernel#initialize_clone
   NaN      0.000     0.000     0.000     0.000        2   Kernel#clone
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::SpawnMethods#spawn
   NaN      0.000     0.000     0.000     0.000        2   Array#blank?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#check_if_method_has_arguments!
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::QueryMethods#order
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::SpawnMethods#merge
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Base>#default_scopes
   NaN      0.000     0.000     0.000     0.000        1   Method#owner
   NaN      0.000     0.000     0.000     0.000        1   Kernel#method
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Inheritance::ClassMethods#abstract_class?
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::Default::ClassMethods#build_default_scope
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Inheritance::ClassMethods#finder_needs_type_condition?
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Relation#initialize
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Delegation::DelegateCache#relation_delegate_class
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Delegation::ClassMethods#relation_class_for
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Delegation::ClassMethods#create
   NaN      0.000     0.000     0.000     0.000        3   ActiveRecord::Core::ClassMethods#arel_table
   NaN      0.000     0.000     0.000     0.000        2   ActiveRecord::Core::ClassMethods#relation
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::Named::ClassMethods#default_scoped
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ScopeRegistry#raise_invalid_scope_type!
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ScopeRegistry#value_for
   NaN      0.000     0.000     0.000     0.000        1   <Class::ActiveRecord::Scoping::ScopeRegistry>#value_for
   NaN      0.000     0.000     0.000     0.000        5   Class#superclass
   NaN      0.000     0.000     0.000     0.000        1   Module#<
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Inheritance::ClassMethods#base_class
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::ClassMethods#current_scope
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Scoping::Named::ClassMethods#all
   NaN      0.000     0.000     0.000     0.000        1   ActiveRecord::Querying#order
   NaN      0.000     0.000     0.000     0.000        1   ContatosTest#test_get
   NaN      0.000     0.000     0.000     0.000        1   ActiveSupport::Testing::Performance::Metrics::Base#profile
   NaN      0.000     0.000     0.000     0.000        1   Minitest::Test::LifecycleHooks#after_setup
   NaN      0.000     0.000     0.000     0.000        1   Minitest::Test::LifecycleHooks#setup
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Callbacks::Filters::Environment#halted
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Callbacks::Filters::Environment#run_block
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Callbacks::Filters::End#call
   NaN      0.000     0.000     0.000     0.000        1   Rails::Engine#routes
   NaN      0.000     0.000     0.000     0.000        1   <Module::Rails>#application
   NaN      0.000     0.000     0.000     0.000        1   BasicObject#instance_exec
   NaN      0.000     0.000     0.000     0.000        4   Hash#clear
   NaN      0.000     0.000     0.000     0.000        4   ThreadSafe::NonConcurrentCacheBackend#clear
   NaN      0.000     0.000     0.000     0.000        4   ThreadSafe::MriCacheBackend#clear
   NaN      0.000     0.000     0.000     0.000        7   Mutex_m#mu_synchronize
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout::Subscribers::Evented#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications::Fanout::Subscribers>#new
   NaN      0.000     0.000     0.000     0.000        2   ActiveSupport::Notifications::Fanout#subscribe
   NaN      0.000     0.000     0.000     0.000        8   BasicObject#initialize
   NaN      0.000     0.000     0.000     0.000        2   <Class::Proc>#new
   NaN      0.000     0.000     0.000     0.000        2   <Module::ActiveSupport::Notifications>#subscribe
