Measure Mode: memory
Thread ID: 20079756
Fiber ID: 19903176
Total: 0.000000
Sort by: self_time

 %self      total      self      wait     child     calls  name
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TransitionDataTimezoneInfo#transition_before_end
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TransitionDataTimezoneInfo#transition_index
   NaN      0.000     0.000     0.000     0.000     2002   Time#mon
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TimeOrDateTime#mon
   NaN      0.000     0.000     0.000     0.000     2002   Time#year
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TimeOrDateTime#year
   NaN      0.000     0.000     0.000     0.000     6006   Time#nsec
   NaN      0.000     0.000     0.000     0.000     6006   <Module::TZInfo::RubyCoreSupport>#time_nsec
   NaN      0.000     0.000     0.000     0.000     6006   TZInfo::TimeOrDateTime#initialize
   NaN      0.000     0.000     0.000     0.000     4004   <Class::TZInfo::TimeOrDateTime>#wrap
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TransitionDataTimezoneInfo#period_for_utc
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::InfoTimezone#info
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::DataTimezone#period_for_utc
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TimezoneProxy#real_timezone
   NaN      0.000     0.000     0.000     0.000     2002   TZInfo::TimezoneProxy#period_for_utc
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::TimeZone#period_for_utc
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::TimeWithZone#period
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::TimeWithZone#time
   NaN      0.000     0.000     0.000     0.000     2002   ActiveSupport::TimeWithZone#respond_to_missing?
   NaN      0.000     0.000     0.000     0.000     2002   ActiveRecord::ConnectionAdapters::Quoting#types_which_need_no_typecasting
   NaN      0.000     0.000     0.000     0.000     4004   <Class::Time>#===
   NaN      0.000     0.000     0.000     0.000     4004   ActiveRecord::ConnectionAdapters::Quoting#_type_cast
   NaN      0.000     0.000     0.000     0.000     1002   String#encoding
   NaN      0.000     0.000     0.000     0.000     4004   ActiveRecord::ConnectionAdapters::SQLite3Adapter#_type_cast
   NaN      0.000     0.000     0.000     0.000     4004   ActiveRecord::ConnectionAdapters::Quoting#type_cast
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::SQLite3Adapter#exec_query
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::DatabaseStatements#exec_insert
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::DatabaseStatements#sql_for_insert
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Collectors::PlainString#value
   NaN      0.000     0.000     0.000     0.000     1001   Arel::Collectors::SQLString#compile
   NaN      0.000     0.000     0.000     0.000     1001   ActiveRecord::ConnectionAdapters::AbstractAdapter::SQLString#compile
